Dom_m00_R,Dom_m00_G,Dom_m00_B,Dom_m01_R,Dom_m01_G,Dom_m01_B,Dom_m02_R,Dom_m02_G,Dom_m02_B,Dom_m03_R,Dom_m03_G,Dom_m03_B,Dom_m10_R,Dom_m10_G,Dom_m10_B,Dom_m11_R,Dom_m11_G,Dom_m11_B,Dom_m12_R,Dom_m12_G,Dom_m12_B,Dom_m20_R,Dom_m20_G,Dom_m20_B,Dom_m21_R,Dom_m21_G,Dom_m21_B,Dom_m30_R,Dom_m30_G,Dom_m30_B,Dom_mu02_R,Dom_mu02_G,Dom_mu02_B,Dom_mu03_R,Dom_mu03_G,Dom_mu03_B,Dom_mu11_R,Dom_mu11_G,Dom_mu11_B,Dom_mu12_R,Dom_mu12_G,Dom_mu12_B,Dom_mu20_R,Dom_mu20_G,Dom_mu20_B,Dom_mu21_R,Dom_mu21_G,Dom_mu21_B,Dom_mu30_R,Dom_mu30_G,Dom_mu30_B,Dom_nu02_R,Dom_nu02_G,Dom_nu02_B,Dom_nu03_R,Dom_nu03_G,Dom_nu03_B,Dom_nu11_R,Dom_nu11_G,Dom_nu11_B,Dom_nu12_R,Dom_nu12_G,Dom_nu12_B,Dom_nu20_R,Dom_nu20_G,Dom_nu20_B,Dom_nu21_R,Dom_nu21_G,Dom_nu21_B,Dom_nu30_R,Dom_nu30_G,Dom_nu30_B,Dom_Hu_R1,Dom_Hu_G1,Dom_Hu_B1,Dom_Hu_R2,Dom_Hu_G2,Dom_Hu_B2,Dom_Hu_R3,Dom_Hu_G3,Dom_Hu_B3,Dom_Hu_R4,Dom_Hu_G4,Dom_Hu_B4,Dom_Hu_R5,Dom_Hu_G5,Dom_Hu_B5,Dom_Hu_R6,Dom_Hu_G6,Dom_Hu_B6,Dom_Hu_R7,Dom_Hu_G7,Dom_Hu_B7,Waldo
694365.0,99960.0,250155.0,21463095.0,2794800.0,8643225.0,885339345.0,111521190.0,395953545.0,40603276425.0,5166736050.0,20558645445.0,18779220.0,3169395.0,10952505.0,579896775.0,77581710.0,378906795.0,23771029875.0,2850684270.0,17251929375.0,751044870.0,128971095.0,512798115.0,23342352945.0,2894135760.0,17637154815.0,35612928720.0,5821739505.0,24893989695.0,221906644.64928392,33380863.46938776,97317345.84097862,-481353790.30523103,182091229.46688905,152948928.85836998,-576294.4748438857,-11031986.938775508,481558.53211011185,-137496920.39982575,-68386436.15316556,-117332158.31982106,243157658.21887627,28480252.002551023,33265961.83486241,158432855.9734888,-12216459.071220297,-122946050.3927842,2148311176.8410435,-73525403.25105402,-470744750.36529005,0.00046025091773126256,0.003340758419152751,0.0015551485514527534,-1.198104892091955e-06,5.763992534008908e-05,4.886787680047617e-06,-1.1952776869280211e-06,-0.0011040817826505859,7.695391270477992e-06,-3.422342075547984e-07,-2.1647330767569975e-05,-3.748815699661702e-06,0.0005043271035236376,0.0028503049881968617,0.0005315960059648974,3.943444170026601e-07,-3.86704945014078e-06,-3.92818209878619e-06,5.347214839789551e-06,-2.3274041074896042e-05,-1.504050838213047e-05,3.0156626380770675,2.2082347480269866,2.680530710538623,8.710316326969362,5.291024398796625,5.979681531631692,10.334450501870124,8.185050610493752,9.534129172326512,10.590136808266834,8.308966996804392,9.451048728698334,21.22569788042019,18.163847782038534,20.093689319990364,14.960641445508031,10.954820971419387,-12.442531879702893,21.182352530937354,-16.556107973383824,18.944728469763817,1
692070.0,102255.0,250155.0,21525060.0,2805000.0,8571060.0,896570820.0,109900920.0,386342340.0,41500617600.0,5014321530.0,19813718790.0,19469505.0,3161745.0,10269870.0,604713630.0,78004755.0,353666895.0,25139764050.0,2863847115.0,15870032355.0,808899015.0,128067375.0,455847690.0,25341790350.0,2957627955.0,15574225215.0,39346202415.0,5809597425.0,21172858080.0,227089108.60722184,32955782.84289277,92672137.4311927,-510962256.0595485,191535139.61685583,226022053.2472015,-835322.1223286482,-8726404.60099751,1790370.5963303146,-30853582.9550436,-55555892.12731917,-113563235.34424841,261177505.69454682,30305588.82793017,34228174.83180433,230062901.41629797,-15797839.774223702,-191486637.26627135,1894995278.3626804,-24381064.7257167,-351933860.27744466,0.0004741287144035462,0.0031518281234417154,0.0014809172921921576,-1.2823712159711862e-06,5.7284493826332374e-05,7.22150716236969e-06,-1.744029937858185e-06,-0.0008345766680486141,2.8610441595852427e-05,-7.74337952009435e-08,-1.6615703864836566e-05,-3.6283969003830766e-06,0.0005453002821912625,0.0028983686298907243,0.000546972341349428,5.77393024906118e-07,-4.724831468659992e-06,-6.118084950781619e-06,4.755903925495428e-06,-7.29190974853795e-06,-1.1244446531482201e-05,2.991643017517941,2.2182305017942827,2.692955684865414,8.294345053738288,5.545107206541357,6.0577302576022545,10.468908215913997,8.160061366924792,9.184257153285644,10.650041407202702,8.47702240805863,9.652828092111232,21.471703523474417,16.928649673882695,-19.75619993836003,14.810946142832723,11.323292496550753,-12.683335781569268,21.286647443374235,-16.9650309844538,19.080844760370244,1
805800.0,100470.0,138210.0,25421970.0,3053370.0,4425780.0,1103349810.0,122206200.0,167258070.0,53624455410.0,5630076660.0,7074125850.0,23214690.0,3398385.0,6288045.0,715691925.0,106320975.0,214372380.0,31591837035.0,4150571505.0,8131234980.0,905559060.0,155914395.0,331340625.0,27659728365.0,4747013445.0,11466901710.0,40310591760.0,7916305935.0,18101760225.0,301318836.2088607,29411650.812182743,25535122.250922523,-197290182.45327115,128433887.28387773,82785948.7195157,-16702158.816455727,3041122.233502535,13015721.291512903,858751604.4036303,-167882359.58862665,-311972521.1088511,236755595.3734177,40964453.64213198,45257780.61808116,52847776.71676856,-197090711.70501655,-327668825.3410199,580276099.4017681,-128713581.6050396,-1091139583.8515258,0.0004640574564379407,0.0029137118261581482,0.0013367771317210912,-3.384833548456513e-07,4.014104014166861e-05,1.1657568141413156e-05,-2.572279063236024e-05,0.00030127359641025247,0.0006813798815755098,1.4733278687421423e-06,-5.247036181681505e-05,-4.39306546500632e-05,0.0003646243984238768,0.004058208557941503,0.0023692687102962753,9.066894529058778e-08,-6.159921137179677e-05,-4.614094201144636e-05,9.955579057198166e-07,-4.022845648645571e-05,-0.00015364967421752548,3.0816121705320216,2.156647580963022,2.431089212968538,7.90192483287162,5.776520702040575,5.534148448013554,10.91723653693799,7.1915920134683695,7.638236587014546,11.210644322730674,8.043182341486766,7.3954813890221365,-22.27791587329388,16.357839306656718,15.12313065015898,-15.270004570072778,10.931633608858121,10.23921378176909,-23.18333015506363,15.669505034519538,15.015727545002147,1
660450.0,92055.0,291975.0,20216910.0,2435760.0,10248450.0,809302170.0,93092850.0,490419060.0,36241531770.0,4135502790.0,25951623360.0,17922165.0,2717280.0,12261675.0,547343475.0,62896515.0,426145290.0,21592296615.0,2206260765.0,20075086140.0,734691465.0,105412410.0,552710205.0,22697821065.0,2218748115.0,18957074340.0,35823480945.0,4568638140.0,25936538835.0,190446162.8108108,28643045.235457066,130693989.69432318,-191286763.54185548,156501018.86933047,-437132022.5586846,-1268527.1351351165,-9002262.174515232,-4244856.943231424,-291503260.4650306,-65257775.2162353,-222380147.33891696,248350336.54633206,25203723.905817177,37773399.43231443,277165874.70942163,-38989084.049117364,-86764303.42308417,2408062550.5726957,-30853286.15173322,-447511846.9481921,0.00043660865210791243,0.0033800601137079986,0.0015330781065456104,-5.396162977040675e-07,6.0869356911885025e-05,-9.489611971582013e-06,-2.908170553080922e-06,-0.0010623237529071904,-4.979339340934427e-05,-8.223251168468092e-07,-2.53812968095061e-05,-4.827606305475487e-06,0.0005693572613366682,0.0029741984900929826,0.00044309284470484727,7.818796261241651e-07,-1.5164377138239147e-05,-1.8835489737179768e-06,6.793098352022269e-06,-1.2000047668970192e-05,-9.71494551089362e-06,2.9974167348404577,2.1969351143564713,2.704175488911648,7.753107112232737,5.329860814444737,5.921548475028533,10.026531948006424,7.811706936621425,10.426313183641254,10.447224445564926,8.457633987026261,9.467456319937053,20.69120729443982,17.838062403769843,-20.008266986812234,14.327173905876764,11.122590400061842,-12.911968810978014,21.43025103302887,-16.593005806558807,19.42890869393052,1
821100.0,98685.0,124695.0,25178955.0,3020985.0,4701180.0,1070255655.0,121428705.0,201129720.0,51699574905.0,5495644485.0,9133438530.0,25417125.0,2738700.0,4745295.0,743344890.0,96811005.0,196229385.0,31301097000.0,3994864935.0,8577681585.0,1027460025.0,115879140.0,249474915.0,28964027100.0,4273902255.0,10635714165.0,46826140365.0,5655609810.0,13846907745.0,298145345.79037267,28949094.418604653,23888504.294478517,595086455.3946006,6017324.045429725,-250701446.00411394,-36068880.06987583,12972816.627906978,17324970.644171767,383464131.00440973,-169275139.6295295,-382705484.67669094,240673709.97670802,39874907.44186047,68891694.84662576,-309916715.71281135,6521705.265008094,-88458207.95457068,121052763.84106812,226527186.09518656,-890290193.7253937,0.0004422175049498248,0.002972574116168083,0.0015363525283565926,9.74069478093003e-07,1.9668694561583705e-06,-4.565982472336285e-05,-5.349837042919889e-05,0.0013320851548685479,0.0011142289247062336,6.276746892301077e-07,-5.533059202240254e-05,-6.970149406605572e-05,0.0003569739693597266,0.00409446720620374,0.00443066373079072,-5.072883289311289e-07,2.1317354343837054e-06,-1.611074182030127e-05,1.9814566678079805e-07,7.404444233953612e-05,-0.0001621470272563293,3.0973491577651395,2.1507623692731372,2.2242427787725707,7.727815670323453,5.077978308637596,4.8747445049848155,11.042464347325572,7.239298660025658,8.655186546993344,12.045823169724219,9.435325941322922,7.2398087514905685,-23.663701443751666,17.8647012070757,-15.361904502477536,-15.913459683645714,12.10638396884564,9.68117348363217,23.860333708419134,-18.003380518555446,15.31614461593574,1
787950.0,96390.0,160140.0,24318330.0,3094425.0,5488365.0,1060015110.0,123957795.0,208841175.0,52165993110.0,5607848565.0,8554816245.0,22824795.0,3311430.0,6764895.0,707323080.0,95422530.0,233639670.0,31223083830.0,3583177890.0,9067381800.0,936145545.0,146690280.0,309978255.0,29204665500.0,3991884750.0,10677093270.0,44361247125.0,7143711270.0,14823699525.0,309483764.1165048,24616928.928571414,20742321.664012745,347915997.46627766,47846693.51473905,-24423544.6084284,2886380.9805824272,-10884885.476190476,1791206.4888535289,339129882.36942714,23548907.558580108,122394847.62072021,274972543.1699028,32927766.825396825,24204529.753184743,145387119.78902557,30550617.16301257,-97906437.40539847,1313193299.564829,-158193322.77567786,-315881791.1456603,0.0004984717501807565,0.0026495365276556753,0.000808830866722601,6.312883121925002e-07,1.658715794914249e-05,-2.3799023248716543e-06,4.648965619203674e-06,-0.001171547505060334,6.984671823753163e-05,6.153460393145264e-07,8.163771005066367e-06,1.1926515461819676e-05,0.00044288605974805424,0.0035440375698838483,0.0009438370060978999,2.638027286314675e-07,1.0591074849729597e-05,-9.540292440623035e-06,2.3827693687615895e-06,-5.484135764933347e-05,-3.078045472862073e-05,3.026245269940301,2.2080586623063096,2.7563003740757313,8.498089354702381,5.201333727070054,7.423187587982558,12.503459441637682,8.18546679281338,8.290829928308838,11.009222455370812,8.534996067228212,9.303152734824922,22.843248594207445,17.64680492057606,18.69837368936219,-15.392325540853307,11.140671018019553,13.038115204730708,-23.026457266114793,16.902153895459513,-18.114416204519177,1
634185.0,93585.0,316710.0,18967410.0,2491605.0,11442105.0,740272650.0,96603435.0,555937995.0,32527975950.0,4330792755.0,29469889215.0,15495330.0,3020220.0,14385570.0,459704565.0,69454860.0,507225855.0,17245246335.0,2410429830.0,24217967355.0,556044840.0,126623820.0,710145420.0,16580432265.0,2654019600.0,24639191655.0,23966115330.0,5926350960.0,36436191630.0,172989219.9155609,30266997.792915523,142557404.45652178,40027190.925407656,147169228.4219201,-915682736.9985284,-3734773.986731013,-10955411.444141695,-12496295.942028945,-618769721.509027,-123849280.89532149,-130859907.07764556,177440407.840772,29153831.77111716,56725495.70048314,132570288.02991286,-10093639.594473181,118255211.94625114,1709055260.3800933,-41846563.36300613,-973122341.6377631,0.00043011749602586317,0.0034558656912263845,0.0014212360895021596,1.2497271316769707e-07,5.492896314761206e-05,-1.6221484129800704e-05,-9.28607942263328e-06,-0.0012508815972471516,-0.0001245827029863437,-1.9319200057558343e-06,-4.6225101939476566e-05,-2.31820675449802e-06,0.0004411848550535926,0.0033287651347162052,0.0005655288267331944,4.1391034937714785e-07,-3.7673171440471813e-06,2.0949123166176e-06,5.336004548539275e-06,-1.5618674919127413e-05,-1.723903704133809e-05,3.0598311140854517,2.1684737787511805,2.7018535177023426,9.330300588005969,5.202388094732533,6.10000542135145,9.902522885565391,7.709309577013264,9.21303629682284,10.925249859046962,8.190968037493375,9.235042828255972,21.36973966731127,18.191460894177283,-18.46236390871359,16.244928356501166,10.804712755644847,-12.531345311897923,-21.779750331307312,-16.141124065947782,-19.37106085132322,1
780300.0,102765.0,161415.0,24426960.0,2992935.0,5481225.0,1039969560.0,119946135.0,232898385.0,49380311400.0,5581322445.0,11367024075.0,22050360.0,3509310.0,7341450.0,678834480.0,102264435.0,255286365.0,29348418690.0,3939000555.0,10586224275.0,845813580.0,159769740.0,387230760.0,25786704660.0,4494322725.0,13592616135.0,37117218600.0,8050350000.0,21161089320.0,275293954.6666667,32779688.114143927,46770531.327014215,-411414450.45054793,178647047.26696208,282006812.245907,-11442671.999999978,59046.736972712475,5990207.417061591,676518389.3882347,-160465382.89999336,-413244162.6137111,222696348.00000003,39930722.08436725,53328160.47393362,-44417231.82745135,-162855043.65617073,-101603974.4382409,629248306.44706,-132787361.11693355,-1301800191.0412323,0.00045214055258942324,0.0031039474781848785,0.0017950829533504246,-7.649367466670362e-07,5.2769475313049915e-05,2.694014154950437e-05,-1.879335144661626e-05,5.59120543439262e-06,0.00022990799797028937,1.2578405432097536e-06,-4.73989029826314e-05,-3.947725995218883e-05,0.0003657546710979714,0.003781087351541748,0.0020467689608008,-8.258429613456208e-08,-4.8104770480632785e-05,-9.706238766216759e-06,1.1699519835830676e-06,-3.92232588309951e-05,-0.0001243611143167753,3.0873023279776994,2.162093858410715,2.4154593792209256,8.051817899837996,6.338524800209624,6.561020260175619,11.152054029990731,7.305872784155027,8.49787992405384,11.179636385707827,8.123484354670806,7.56638983202382,-22.507635221047494,-16.06037649025521,-16.281481087584933,-15.533954073852799,11.296100218568075,11.388849554116186,-22.48495016139047,15.934867996803396,15.60808265327498,1
741795.0,103785.0,198900.0,22806945.0,3005175.0,7089000.0,936479085.0,125109375.0,331225620.0,42992630505.0,5972734695.0,17363292720.0,19868070.0,3657720.0,9375330.0,604814100.0,99750645.0,331820535.0,24660647100.0,3940967625.0,15272028795.0,736709280.0,162978150.0,493126650.0,22211700540.0,4190168415.0,17471774565.0,31463246910.0,8020773570.0,26844637440.0,235265487.93743557,38092207.00245701,78566389.23076922,-266762012.90566766,144117241.87245342,-42301481.57790891,-6041971.75317978,-6161468.51351351,-2325841.923076907,-50269230.50007102,-111472331.10930388,-174797274.22682285,204567373.5097972,34068234.32432433,51212056.69230771,-115227242.59384683,-94689789.01553872,115496280.75344953,773218886.210148,-124455152.1037251,-1227182260.7676532,0.00042755345478730363,0.003536445392773071,0.0019859450514978995,-5.628779442074299e-07,4.153167700548529e-05,-2.397555231770003e-06,-1.0980216093090065e-05,-0.0005720250584568577,-5.879097032363033e-05,-1.0606997905198458e-07,-3.212407336227981e-05,-9.907126268137952e-06,0.00037176505592753065,0.003162863477781663,0.0012945017781889813,-2.431338432389573e-07,-2.7287683846956728e-05,6.546075972786257e-06,1.6315211163376247e-06,-3.5865460035760126e-05,-6.9553999999266e-05,3.097280129469479,2.173969998670278,2.484066997004601,8.444348701594333,5.8391072509080475,6.308106126511865,11.41689407229859,7.723829499557545,8.683565511711791,11.526271326746388,8.31646056069796,8.198508423738451,23.70461854297356,-16.392220407053067,16.666520962994106,-16.402586026882123,12.2481215436761,-11.368921589988107,23.00639963222363,16.659601734795814,-17.105785396541794,1
713490.0,97665.0,233325.0,21660465.0,2812395.0,8428260.0,870211215.0,115416315.0,407186550.0,39349649505.0,5395921635.0,21583086780.0,18272025.0,3436380.0,11192715.0,551468355.0,87636360.0,397280565.0,21467634765.0,3358155180.0,19047853575.0,655889325.0,151902990.0,585021765.0,19706187075.0,3542813940.0,20624642505.0,27304549065.0,7434476550.0,31589632305.0,212632630.8345247,34429619.29503918,102737534.13114753,20965317.116130605,89459283.70763989,-547723937.8200864,-3242373.9403144997,-11318822.819843343,-7027212.245901657,-621053823.8494397,-50930112.89790043,22594120.5224938,187954388.84024304,30992658.72062663,48101721.83606555,-39539273.852225296,-34922780.80830821,166447398.375653,880856053.0020626,-91264523.31156439,-1089075983.7932787,0.00041769005151876904,0.0036095603859922017,0.001887150727094504,4.8756408754654476e-08,3.0010831641325655e-05,-2.0828525944002377e-05,-6.369235675906341e-06,-0.0011866519381600554,-0.0001290804652014728,-1.4443069917099855e-06,-1.7085482694537457e-05,8.591960164415156e-07,0.0003692127499422017,0.0032492335223314106,0.0008835641239116313,-9.195153057418265e-08,-1.171551628683062e-05,6.329564431996329e-06,2.0484964542290017e-06,-3.061643387264561e-05,-4.1414745307113626e-05,3.104078908550862,2.163752246539751,2.55740816747175,8.599925490223828,5.239396090406802,5.96906319881538,10.389043375562231,8.33054416552615,8.453366496780696,12.43543959319578,8.583327644219228,8.731662533041565,23.85349687970937,-17.046226270820185,-18.03718120972036,-16.77105983023403,11.463042639104975,-11.758632369253458,24.636654835104434,17.82389297467482,-17.33247590764058,1
738225.0,95625.0,210630.0,22582290.0,2771595.0,7547235.0,916532730.0,114622245.0,361659105.0,41817749880.0,5379613875.0,19131294165.0,19725525.0,3302505.0,9873090.0,593207775.0,89056965.0,354120540.0,23258775675.0,3556015035.0,17058852810.0,724605705.0,145389015.0,522819360.0,21608300925.0,3633608475.0,18631734120.0,30637517895.0,7075566855.0,28615573170.0,225740868.92227975,34290335.519999996,91228700.28450364,-29789064.172193617,69660556.49663992,-365335635.6366926,-10195694.06735757,-6662839.920000004,350752.1912833096,-607396614.7118852,-16347313.83743983,81274538.08617067,197535588.8082901,31333702.319999997,60027230.920096874,-12512959.016964925,-120131056.80575995,-134664723.3465061,719519534.0999746,-109869653.68703979,-1518553505.5552304,0.0004142215556834758,0.003749979022222222,0.0020563215746444386,-6.36187290599425e-08,2.463532631172959e-05,-1.7942851670223754e-05,-1.8708514227025803e-05,-0.0007286458283224405,7.906056932088045e-06,-1.29718075196708e-06,-5.781197150284149e-06,3.991663662660908e-06,0.0003624664833162855,0.00342664265620915,0.0013530313335848982,-2.6723180857139217e-08,-4.248412492549597e-05,-6.613833747718307e-06,1.5366349888886611e-06,-3.885519878767414e-05,-7.458122790565033e-05,3.1097533829314705,2.1440799473583554,2.4673280418441736,8.389486592131579,5.652036985629033,6.305511342636399,10.530687922259412,7.627209136583812,8.125194530341489,13.183758751280411,8.63620241217974,8.252905492234481,25.36705924197698,16.786315798644836,16.697655384710465,-18.033259830324116,-11.543136836608973,-11.519204142395775,25.09570573213502,17.312925410171168,-16.52191347779899,1
795345.0,90780.0,158355.0,23973315.0,2979675.0,5948130.0,1028944635.0,119467245.0,244402200.0,50383482675.0,5288240745.0,10656934500.0,22622325.0,3162765.0,7116030.0,668572260.0,99827145.0,267985875.0,28867692690.0,3858420045.0,11147530785.0,907807395.0,141470685.0,343536000.0,26745860640.0,4289414415.0,12838368465.0,42193459995.0,6900691935.0,17234505990.0,306340190.27572936,21665272.036516845,20978560.09661837,901567770.530847,-55276573.310109116,-99293362.84611775,-13310599.963129284,-3984397.205056186,693579.0579710214,403414259.29859954,-42245339.97987904,112676286.75126532,264351299.33632568,31280307.766853925,23761550.434782617,139898192.2035982,-76450745.55161911,-127864659.61107606,1334215336.8822465,-207735650.72915363,-338594281.9260669,0.00048427591168614145,0.0026289588585441614,0.0008365889328238236,1.5981203807305272e-06,-2.226207628068555e-05,-9.950405236238642e-06,-2.1041976002012873e-05,-0.0004834841819911488,2.7658741175018076e-05,7.150927204094671e-07,-1.701387992810992e-05,1.1291537334950417e-05,0.00041789804457680995,0.003795689343898002,0.000947569805979133,2.479837450891633e-07,-3.0789758251424905e-05,-1.2813597425395976e-05,2.3650321050177895e-06,-8.366341518323649e-05,-3.3931274148293474e-05,3.0447097141642043,2.1921506482178454,2.7485665085253186,8.209216755875593,5.6389736735348635,7.813134653963037,12.10907805698893,8.223356955231058,8.266855692290525,10.889569580972257,7.887716317675792,8.986843496434762,-22.39788260086182,15.965827276482639,-18.027583615968513,-15.054475404198872,-11.747813663522473,13.248783375548348,-23.084889109757185,-16.44601213764683,-17.648643738448428,1
737715.0,93840.0,212925.0,22314285.0,2816220.0,7770615.0,905611335.0,117284700.0,369918045.0,41400466605.0,5506477140.0,19421714175.0,21644400.0,3207135.0,8049585.0,649158090.0,92608605.0,294618585.0,25666656270.0,3813731805.0,14393255445.0,825006600.0,141536985.0,426270495.0,24441215010.0,3877825545.0,15554602965.0,35777539380.0,6896769015.0,23654349525.0,230652421.24438295,32767488.91304348,86332475.06586823,54205304.09801149,19899634.806237947,-379641047.3346212,-5538249.716557222,-3640305.16304348,852113.4970059884,-568746038.6437776,23833404.297022477,346386180.6844012,189964542.62011752,31927917.350543477,121957621.11377245,-188470186.79130733,-120995722.0347942,-66400780.69458381,424984605.30551094,-122865477.88198498,-1681881812.7986946,0.00042381935846348587,0.003721064199288658,0.0019042364766683772,1.1596321570412204e-07,7.37692059310632e-06,-1.8147070358382617e-05,-1.0176426630245167e-05,-0.0004133917387638052,1.879507800537694e-05,-1.2167373775979389e-06,8.835193845236813e-06,1.655746773480683e-05,0.0003490561692338116,0.0036257227560596646,0.0026900207662917115,-4.0320055921387796e-07,-4.485388009615359e-05,-3.173997247073391e-06,9.091837464256944e-07,-4.5547010424801575e-05,-8.039496204539799e-05,3.1118904439691204,2.133902553793589,2.3377846913198543,8.221575729393201,6.159479321188476,6.208400590715961,10.646945655915143,7.5962254215938865,7.769757762959235,12.751794858854637,8.560307390453543,8.343919668308109,24.535996983874206,17.190033350223782,16.69145507046134,-17.346844190134263,-11.644042351329114,11.530565790453263,24.696299576591475,-16.656420571901702,-16.466784428002192,1
807840.0,95370.0,141270.0,24959400.0,2887620.0,5054100.0,1053069930.0,118718820.0,221025330.0,49838772840.0,5621677980.0,10868207100.0,25829205.0,3064080.0,4007835.0,803728635.0,96393570.0,136263075.0,34289841075.0,3945610920.0,5638191525.0,1059529335.0,133562370.0,199722375.0,32729824515.0,4251009630.0,6892809375.0,48719760675.0,6580443810.0,11028453435.0,281912710.3030303,31287245.454545457,40208972.59927796,-117577197.03320876,132465539.53330113,83720250.83866514,5697515.871212162,3619126.3636363726,-7121924.458483763,267791836.8123497,-87788317.9776371,-122714659.25217243,233687793.4422349,35118559.0909091,86019951.36281587,-370221403.56752026,-25554869.06660232,151605586.06133246,-100228732.38630594,32704104.137093298,481544194.90297115,0.0004319803084147359,0.0034398837349468563,0.002014758914521474,-2.0045168869301222e-07,4.715996304699001e-05,1.1161065528943488e-05,8.7304139660766e-06,0.00039790571947526484,-0.0003568596724487397,4.5654537837024425e-07,-3.125411972328076e-05,-1.635955864387978e-05,0.0003580843338898247,0.0038611184352132775,0.004310218655973544,-6.311726032595092e-07,-9.097963780600169e-06,2.021111814207498e-05,-1.7087512859079708e-07,1.1643211872492324e-05,6.419649081978418e-05,3.102337373712531,2.136617522468892,2.1989410102355462,8.239163357744163,6.091110621929709,5.238182572976973,11.28069790091033,7.778488980306745,7.815911584812437,12.111704529223898,8.736765633649862,8.48510893339468,24.605372791335174,17.044562842458163,17.257433986838052,16.4343934080577,-11.786141498965717,12.069858518517307,23.813495567254076,-17.337150667531027,-16.648378332221245,1
789735.0,99195.0,155550.0,24532275.0,3192090.0,5176755.0,1066342425.0,128811720.0,197659935.0,52056929865.0,5920638450.0,8351089605.0,22500690.0,3291030.0,7109400.0,684582180.0,104706570.0,247096530.0,30313110210.0,4084872030.0,9475661280.0,878360250.0,147636840.0,366816990.0,26368417290.0,4592948820.0,12912277410.0,39506618580.0,7268061510.0,19553977830.0,304273482.03099775,26090427.917737793,25375831.303278685,28278371.71318116,96306665.14528696,83870190.22832574,-14377742.973845683,-1198606.1953727475,10493367.049180327,824733919.5407296,-111620909.87827222,-256815239.23085153,237283115.9283177,38449094.035989724,41882445.73770492,-97621225.40123002,-78463879.24174434,-254709246.80704144,959790389.4718138,-181421966.34181613,-1039830129.8925034,0.00048786687651296637,0.002651561097658043,0.0010487699799698184,5.1021231199458877e-08,3.107648496389095e-05,8.788860868229476e-06,-2.3053026208973906e-05,-0.00012181392996247418,0.00043368543156112826,1.4880255629184469e-06,-3.601812524870412e-05,-2.691198625275945e-05,0.0003804556737725149,0.003907568028683599,0.00173097981510243,-1.7613302355909718e-07,-2.531892844369715e-05,-2.6691296704398784e-05,1.7317010986680772e-06,-5.854171152781203e-05,-0.00010896508417756848,3.0613189202287536,2.1831538192724365,2.555994293114181,7.864456012274644,5.785975743397596,5.914444546046717,11.107816083726249,7.856747032105868,8.060806738623619,10.983706730051491,8.046979469996892,7.7262332963300295,-22.05288967588468,-16.237259429860334,15.810417034312072,-14.96872627646803,10.941031173280093,10.779983009595465,-22.52464310017144,16.08696034563511,15.73639715059553,1
777495.0,95370.0,171615.0,24226275.0,2937345.0,5737500.0,1053419025.0,115780455.0,223614600.0,51268998225.0,5225849385.0,9833810310.0,21961110.0,3227025.0,7712985.0,682344555.0,92827140.0,261213585.0,30044616885.0,3470419440.0,10358607195.0,883634670.0,139321035.0,369858375.0,27537212085.0,3817366320.0,12519065115.0,41354113980.0,6590299305.0,18384244635.0,298542915.9888487,25311799.77272728,31796249.331352185,-159737077.4487232,100693491.12542526,231789923.80260497,-1950379.5851099635,-6563504.318181816,3350044.881129271,411307063.39184314,-42927205.836169556,84576250.19937739,263321545.88717604,30128517.954545457,23209552.867756315,113869795.03859328,-29469797.30432656,-147310891.74447677,1519433297.9630156,-162803602.36509454,-324737474.6687223,0.0004938687661312991,0.0027829119206717033,0.0010796062859390284,-2.9968273414119215e-07,3.5848578711700895e-05,1.899793690878396e-05,-3.226442523331928e-06,-0.0007216260626448649,0.00011374704840670651,7.716531897137038e-07,-1.5282808253956155e-05,6.932028100745425e-06,0.00043560332534550386,0.003312487160957101,0.0007880545566472424,2.1363112471002303e-07,-1.0491744168112035e-05,-1.2073876989241332e-05,2.8506088401729728e-06,-5.7960824366132995e-05,-2.6616092513702625e-05,3.0317636459131556,2.21499785472562,2.7287019865461803,8.463883485520135,5.6264578749316,6.864053690033593,11.931219318463246,8.329827855104456,8.275960583136028,10.881795242685913,8.221299079758008,9.361106590429962,22.653073443429776,-16.632112572409145,-18.701746873389226,-15.119167000371805,11.104501913887034,-12.79317526101584,22.333098456785162,16.663797301751707,18.20019598693364,1
